0	-1215.660189	-130.809341	285.024264	
0	-1210.914979	-122.240132	256.668459	
0	-1201.160647	-150.567969	255.123582	
0	-1203.545637	-175.002878	272.364437	
0	-1210.337114	-161.472555	298.264364	
0	-1198.332295	-143.349993	318.939398	
0	-1186.577991	-144.741289	346.505693	
0	-1174.295209	-163.454305	366.479584	
0	-1186.847484	-189.403840	374.789941	
0	-1199.375784	-214.370008	385.732159	
0	-1210.556573	-241.355542	392.571087	
0	-1203.941045	-245.316698	421.563225	
0	-1188.220749	-261.289145	441.506977	
0	-1164.638933	-279.787413	440.198539	
0	-1143.897974	-295.771736	454.838007	
0	-1121.950632	-311.614212	467.773623	
0	-1109.345739	-338.345696	462.621495	
0	-1097.935887	-365.430467	456.602321	
0	-1104.105223	-392.480317	468.014810	
0	-1089.105640	-401.900745	443.801838	
0	-1081.012954	-414.619033	417.864344	
0	-1071.896956	-439.385865	403.598910	
0	-1052.375966	-462.066992	401.478197	
0	-1045.121738	-490.887849	397.387434	
0	-1051.676479	-520.027621	394.575126	
0	-1048.593883	-543.969827	376.763097	
0	-1032.694317	-556.880636	354.842449	
0	-1006.686869	-570.000040	347.666525	
0	-980.833917	-569.380598	362.873140	
0	-953.899634	-568.465968	376.052967	
0	-934.709661	-563.572335	398.587325	
0	-904.798188	-562.020410	396.885760	
0	-876.732997	-567.916465	405.693800	
0	-846.812945	-566.515597	407.375482	
0	-817.532898	-571.821281	411.187122	
0	-792.227871	-559.857808	421.982071	
0	-766.417771	-550.284942	433.906793	
0	-757.482166	-540.985120	460.993104	
0	-761.202018	-534.980143	490.149629	
0	-774.453426	-520.196905	512.640874	
0	-786.079846	-516.127748	539.995367	
0	-769.036448	-520.568754	564.281166	
0	-757.383744	-539.571538	584.358734	
0	-763.013742	-567.101041	594.867281	
0	-741.269869	-581.339087	579.884557	
0	-711.724169	-585.664286	576.995918	
0	-683.904953	-576.101494	571.109983	
0	-661.883314	-584.623775	552.605440	
0	-647.221367	-597.598854	529.874961	
0	-641.152148	-597.403317	500.495949	
0	-621.118902	-579.405118	487.277255	
0	-608.350099	-555.420123	474.562001	
0	-608.108743	-529.073527	460.216318	
0	-607.284885	-511.761834	435.729044	
0	-606.260225	-482.901987	427.601358	
0	-597.874122	-459.984868	445.050683	
0	-594.856343	-430.551991	450.010399	
0	-587.276332	-402.078936	444.368719	
0	-560.059639	-391.813585	437.028815	
0	-536.710437	-372.996889	437.892967	
0	-508.567443	-362.813311	439.958546	
0	-484.065685	-346.060478	444.318184	
0	-454.865257	-348.156646	450.871127	
0	-439.022581	-371.490307	440.646163	
0	-430.782593	-395.219049	424.243436	
0	-431.365800	-422.537755	411.860055	
0	-431.371691	-439.441603	387.075788	
0	-421.215842	-440.293580	358.859961	
0	-409.356765	-453.279863	334.555255	
0	-403.624435	-439.250561	308.664734	
0	-376.335298	-446.704359	318.651920	
0	-350.342216	-461.654805	317.733273	
0	-320.673350	-465.798744	319.341413	
0	-291.909447	-474.314232	319.694103	
0	-262.719441	-477.696805	325.735771	
0	-234.330986	-486.027221	330.705656	
0	-220.319953	-470.205222	351.997798	
0	-211.006495	-456.610098	377.066346	
