1505088529 0 0 1
1505088658 0 0 2
1505089054 0 0 3
1505103960 0 0 4
1505105363 0 0 5
1506993169 0 0 6
1507006512 0 0 7
1507006987 0 0 8
1507063701 0 0 9
1508283487 1 0 9
1508377179 2 0 9
1510091290 2 1 9
1510800295 2 2 9
1510800554 2 3 9
1510874872 2 4 9
1511406512 2 5 9
1511407406 2 6 9
1512677176 2 7 9
1513723992 2 8 9
1513801137 2 9 9
1513807656 2 10 9
1515709476 2 11 9
1515725538 2 12 9
1516061330 2 13 9
1516063162 3 13 9
1516144923 3 14 9
1516161623 4 14 9
1516225409 4 15 9
1516243726 4 16 9
1516308458 5 16 9
1518556232 5 17 9
1518723680 5 18 9
1519010516 6 18 9
1519075518 7 18 9
1519096486 8 18 9
1519351120 9 18 9
1519613517 10 18 9
1519685812 11 18 9
1519772377 12 18 9
1519870464 13 18 9
1519874842 14 18 9
1519941618 15 18 9
1520284669 16 18 9
1520375934 17 18 9
1520452521 18 18 9
1520541808 19 18 9
1520550576 20 18 9
1520819092 21 18 9
1520899464 22 18 9
1520976001 23 18 9
1521082569 24 18 9
1521146147 25 18 9
1521149554 26 18 9
1521153683 27 18 9
1521499624 28 18 9
1521505407 29 18 9
1521750549 30 18 9
1522092424 31 18 9
1522102607 32 18 9
1522111096 33 18 9
1522120346 34 18 9
1522205696 35 18 9
1522206466 36 18 9
1522211106 37 18 9
1522265306 38 18 9
1522291802 39 18 9
1523305769 40 18 9
1523419682 41 18 9
1523491892 42 18 9
1523571938 43 18 9
1523575793 44 18 9
1523581406 45 18 9
1523852161 46 18 9
1523937805 47 18 9
1524005179 48 18 9
1524010784 49 18 9
1524018744 50 18 9
1524088600 51 18 9
