1505088529 0 0 57
1505088658 0 0 3648141
1505089054 0 0 3648146
1505103960 0 0 3648394
1505105363 0 0 3649170
1506993169 0 0 3716576
1507006512 0 0 3717892
1507006987 0 0 3717892
1507063701 0 0 3718075
1508283487 13 0 3718075
1508377179 111 0 3718075
1510091290 111 9600 3718075
1510800295 111 11293 3718075
1510800554 111 11295 3718075
1510874872 111 11553 3718075
1511406512 111 15744 3718075
1511407406 111 15910 3718075
1512677176 111 18503 3718075
1513723992 111 112173 3718075
1513801137 111 112406 3718075
1513807656 111 113271 3718075
1515709476 111 116448 3718075
1515725538 111 117691 3718075
1516061330 111 120226 3718075
1516063162 354 120226 3718075
1516144923 354 121206 3718075
1516161623 1405 121206 3718075
1516225409 1405 121859 3718075
1516243726 1405 292497 3718075
1516308458 1752 292497 3718075
1518556232 1752 292768 3718075
1518723680 1752 293089 3718075
1519010516 5901 293089 3718075
1519075518 5911 293089 3718075
1519096486 6195 293089 3718075
1519351120 6799 293089 3718075
1519613517 8865 293089 3718075
1519685812 32363 293089 3718075
1519772377 103430 293089 3718075
1519870464 135020 293089 3718075
1519874842 137650 293089 3718075
1519941618 137822 293089 3718075
1520284669 138391 293089 3718075
1520375934 138844 293089 3718075
1520452521 508428 293089 3718075
1520541808 508723 293089 3718075
1520550576 508761 293089 3718075
1520819092 509678 293089 3718075
1520899464 509904 293089 3718075
1520976001 510261 293089 3718075
1521082569 511682 293089 3718075
1521146147 511899 293089 3718075
1521149554 511960 293089 3718075
1521153683 512911 293089 3718075
1521499624 513139 293089 3718075
1521505407 513214 293089 3718075
1521750549 513267 293089 3718075
1522092424 516727 293089 3718075
1522102607 516994 293089 3718075
1522111096 520501 293089 3718075
1522120346 521674 293089 3718075
1522205696 522779 293089 3718075
1522206466 522978 293089 3718075
1522211106 523208 293089 3718075
1522265306 523394 293089 3718075
1522291802 523699 293089 3718075
1523305769 523763 293089 3718075
1523419682 694053 293089 3718075
1523491892 695422 293089 3718075
1523571938 695510 293089 3718075
1523575793 695535 293089 3718075
1523581406 695560 293089 3718075
1523852161 702130 293089 3718075
1523937805 702472 293089 3718075
1524005179 702498 293089 3718075
1524010784 702678 293089 3718075
1524018744 702690 293089 3718075
1524088600 702722 293089 3718075
